,Run_Date,Master_BOL,Voyage__,Bill_Type,Carrier_Code,IMO__,Vessel_Name,Arrival_Date,US_Port_of_Unlading,Foreign_Port_of_Lading,Place_of_Receipt,Quantity,Weight__kg_,Shipper,Shipper_Address,Consignee,Consignee_Address,Commodity,Commodity_cleaned,Category,Country_Consignee,Country_Shipper,Consignee_Category,YearMonth
17168,2022-09-30,SGNV426CLL205035,2209,Regular Bill,SGNV,9202869.0,ELVIRA,2022-09-28,"WILMINGTON, DELAWARE",CALLAO PERU,CALLAO PERU,"4,080 UNT",17972,CAMPOSOL S.A.,"AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SANTIAGO DE SURCO 20100 PE",CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10, FORT FORT LAUDERDALE FL 33315 US",4080 BOXES WITH FRESH BLUEBERRIES 4080 CAJAS 081040 TEMPERATURA -0.5 C TECNOLOGIA AC ST ARCOOL (12 CO2+8 O2) VENTILACION CE,blueberries,Fruit,USA,Colombia,USA/EU,2022-09
17169,2022-09-30,SGNV426CLL205034,2209,Regular Bill,SGNV,9202869.0,ELVIRA,2022-09-28,"WILMINGTON, DELAWARE",CALLAO PERU,CALLAO PERU,"4,080 UNT",17972,CAMPOSOL S.A.,"AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SANTIAGO DE SURCO 20100 PE",CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10, FORT FORT LAUDERDALE FL 33315 US",4080 BOXES WITH FRESH BLUEBERRIES 4080 CAJAS 081040 TEMPERATURA -0.5 C TECNOLOGIA AC ST ARCOOL (12 CO2+8 O2) VENTILACION CE,blueberries,Fruit,USA,Colombia,USA/EU,2022-09
17170,2022-09-30,SGNV426CLL205033,2209,Regular Bill,SGNV,9202869.0,ELVIRA,2022-09-28,"WILMINGTON, DELAWARE",CALLAO PERU,CALLAO PERU,"4,080 UNT",17972,CAMPOSOL S.A.,"AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SANTIAGO DE SURCO 20100 PE",CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10, FORT FORT LAUDERDALE FL 33315 US",4080 BOXES WITH FRESH BLUEBERRIES 4080 CAJAS 081040 TEMPERATURA -0.5 C TECNOLOGIA AC ST ARCOOL (12 CO2+8 O2) VENTILACION CE,blueberries,Fruit,USA,Colombia,USA/EU,2022-09
17171,2022-08-30,SGNV426CLL204076,2207,Regular Bill,SGNV,9202869.0,ELVIRA,2022-08-27,"WILMINGTON, DELAWARE",CALLAO PERU,CALLAO PERU,"1,456 UNT",24333,CAMPOSOL S.A.,"RUC 20340584237 AV. EL DERBY 250, URB. EL DERBY DE MONTERRICO SANTIAG SANTIAGO DE SURCO 20100 PE",CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10, FORT FORT LAUDERDALE FL 33315 US",1456 BOXES WITH FRESH MANDARINS 1456 CAJAS CO 080529 TEMPERATURA 0.0 C TECNOLOGIA COLD TR EATMENT VENTILACION 15 CBM,mandarins,Fruit,USA,Colombia,USA/EU,2022-08
17172,2022-08-30,SGNV426CLL204075,2207,Regular Bill,SGNV,9202869.0,ELVIRA,2022-08-27,"WILMINGTON, DELAWARE",CALLAO PERU,CALLAO PERU,"1,456 UNT",24333,CAMPOSOL S.A.,"RUC 20340584237 AV. EL DERBY 250, URB. EL DERBY DE MONTERRICO SANTIAG SANTIAGO DE SURCO 20100 PE",CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10, FORT FORT LAUDERDALE FL 33315 US",1456 BOXES WITH FRESH MANDARINS 1456 CAJAS CO 080529 TEMPERATURA 0.0 C TECNOLOGIA COLD TR EATMENT VENTILACION 15 CBM,mandarins,Fruit,USA,Colombia,USA/EU,2022-08
17173,2022-08-30,SGNV426CLL204077,2207,Regular Bill,SGNV,9202869.0,ELVIRA,2022-08-27,"WILMINGTON, DELAWARE",CALLAO PERU,CALLAO PERU,"1,456 UNT",24333,CAMPOSOL S.A.,"RUC 20340584237 AV. EL DERBY 250, URB. EL DERBY DE MONTERRICO SANTIAG SANTIAGO DE SURCO 20100 PE",CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10, FORT FORT LAUDERDALE FL 33315 US",1456 BOXES WITH FRESH MANDARINS 1456 CAJAS CO 080529 TEMPERATURA 0.0 C TECNOLOGIA COLD TR EATMENT VENTILACION 15 CBM,mandarins,Fruit,USA,Colombia,USA/EU,2022-08
17401,2020-02-27,SEAUSLN313156,003N,Regular Bill,SEAU,9391672.0,SPIRIT OF SYDNEY,2020-02-26,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA,"2,300 BOX",17850,CAMPOSOL S.A.,RUC: 20340584237 AV. EL DERBY 250 URB. EL DERBY DE MONTERRICO,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA 1-9543170528,2300 BOXES WITH FRESH BLUEBERR IES 2300 CAJAS CON ARANDANOS FRESCOS H.S. CODE :08.10.40 P.A.: 08.10.40.00.00 TERMOGRA PHS: GM78108400 - GM781083W0 VENTILATION: CLOSED 12%CO2+8% O2 FREIGHT PREPAID COLD TREA,blueberries,Fruit,USA,Colombia,USA/EU,2020-02
17402,2020-02-27,SEAUSLN313155,003N,Regular Bill,SEAU,9391672.0,SPIRIT OF SYDNEY,2020-02-26,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA,"2,300 BOX",17850,CAMPOSOL S.A.,RUC: 20340584237 AV. EL DERBY 250 URB. EL DERBY DE MONTERRICO,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA 1-9543170528,2300 BOXES WITH FRESH BLUEBERR IES 2300 CAJAS CON ARANDANOS FRESCOS H.S. CODE :08.10.40 P.A.: 08.10.40.00.00 TERMOGRA PHS: GM78107Q00 - GM781076S0 VENTILATION: CLOSED 12%CO2+8 %O2 FREIGHT PREPAID COLD TRE,blueberries,Fruit,USA,Colombia,USA/EU,2020-02
17419,2023-02-01,TGBS2302WDPA024,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,700 CAS",26060,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC 20340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5700 BOXES WITH FRESH MANGOES 5700 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17420,2023-02-01,TGBS2302WDPA022,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,700 CAS",25920,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC2 0340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5700 BOXES WITH FRESH MANGOES 5700 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17421,2023-02-01,TGBS2302WDPA023,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,700 CAS",26250,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC2 0340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5700 BOXES WITH FRESH MANGOES 5700 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17422,2023-02-01,TGBS2302WDPA019,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,700 CAS",24898,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU RUC203 40584237 TELEFONO 511-6347100,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5700 BOXES WITH FRESH MANGOES 5700 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17423,2023-02-01,TGBS2302WDPA021,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,700 CAS",26320,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC2 0340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5700 BOXES WITH FRESH MANGOES 5700 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17424,2023-02-01,TGBS2302WDPA020,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,808 CAS",26484,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC2 0340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5808 BOXES WITH FRESH MANGOES 5808 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17425,2023-02-01,TGBS2302WDPA017,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,700 CAS",24898,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC2 0340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5700 BOXES WITH FRESH MANGOES 5700 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17426,2023-02-01,TGBS2302WDPA018,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,808 CAS",26484,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC 20340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5808 BOXES WITH FRESH MANGOES 5808 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17427,2023-02-01,TGBS2302WDPA035,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,808 CAS",26484,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC 20340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5808 BOXES WITH FRESH MANGOES 5808 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17428,2023-02-01,TGBS2302WDPA033,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,808 CAS",26484,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU TELEFO NO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5808 BOXES WITH FRESH MANGOES 5808 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
17429,2023-02-01,TGBS2302WDPA034,E2302,Regular Bill,TGBS,9030137.0,ITALIA STREAM,2023-01-31,"WILMINGTON, DELAWARE",PAITA PERU,PERU,"5,808 CAS",26484,"CAMPOSOL S.A AV. EL DERBY 250, PISO 4 URB. EL DERBY DE MONTERRICO SA",NTIAGO DE SURCO- LIMA - PERU - RUC2 0340584237 TELEFONO,CAMPOSOL FRESH USA INC,"5555 ANGLERS AVENUE, SUITE 10 FORT LAUDERDALE, FL33312 EEUU - USA",5808 BOXES WITH FRESH MANGOES 5808 CAJAS CON USDA_INSPECTION,mangoes,Fruit,USA,Colombia,USA/EU,2023-02
18233,2019-12-11,SUDUB9365A4ERA59,944N,Regular Bill,SUDU,9391672.0,SPIRIT OF SYDNEY,2019-12-10,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"1,700 BOX",15266,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 3312 FORT LAUDERDALE EEUU FORT LAUDERDALE EEU FL 33309 US,1700 BOXES WITH FRESH GRAPES 1700 CAJAS CON UVASFRESCAS HS CODE: 080610 PA: 08.06.10.00.00 TERMOGRAPHS: 5242193- 5242146 VENTILATION: CLOSED COLD TREATMENT,grapes,Fruit,USA,Colombia,USA/EU,2019-12
18311,2019-12-04,SUDUB9365A4E2GBE,943N,Regular Bill,SUDU,9348170.0,MAERSK INNOSHIMA,2019-12-03,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"1,872 BOX",16810,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE-33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,1872 BOXES WITH FRESH GRAPES 1872 CAJAS CON UVASFRESCAS HS CODE: 080610 PA: 08.06.10.00.00 TERMOGRAPHS: 5120490- 5120490 VENTILATION: CLOSED COLD TREATMENT,grapes,Fruit,USA,Colombia,USA/EU,2019-12
18312,2019-11-26,SUDUB9365A4CNS9D,945N,Regular Bill,SUDU,9383247.0,SEALAND PHILADELPHIA,2019-11-25,"LOS ANGELES, CALIFORNIA",PAITA PERU,PAITA PE,"1,700 BOX",15266,CAMPOSOL S.A.,"20340584237 AV. EL DERBY 250, PISO 4 URB. SURCO- LIMA TELEFONO: 511-634- DERBY DE MONTERRICO PE",CAMPOSOL FRESH USA,5555 ANGLERS AVENUE-33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,FRESH GRAPES UVAS FRESCAS COLD TREATMENT SE EMBARCA UVAS FRESCAS EN 20 PALLETS CHEP B4840A HS CODE 08.06.10 P.A. 08.06.10.00.00,fresh grapes,Fruit,USA,Colombia,USA/EU,2019-11
18313,2019-11-26,SUDUB9365A4CNT56,945N,Regular Bill,SUDU,9383247.0,SEALAND PHILADELPHIA,2019-11-25,"LOS ANGELES, CALIFORNIA",PAITA PERU,PAITA PE,"1,700 BOX",15946,CAMPOSOL S.A.,"20340584237 AV. EL DERBY 250, PISO 4 URB. SURCO- LIMA TELEFONO: 511-634- DERBY DE MONTERRICO PE",CAMPOSOL FRESH USA,5555 ANGLERS AVENUE-33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,FRESH GRAPES UVAS FRESCAS COLD TREATMENT SE EMBARCA UVAS FRESCAS EN 20 PALLETS CHEP B4840A HS CODE 08.06.10 P.A. 08.06.10.00.00,fresh grapes,Fruit,USA,Colombia,USA/EU,2019-11
18356,2020-02-12,SUDUB0365A4LQGRM,001N,Regular Bill,SUDU,9251638.0,OLIVIA MAERSK,2020-02-11,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,040 BOX",21420,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,5040 BOXES WITH FRESH MANGOES 5040 CAJAS CON MANGOS FRESCOS H.S. CODE:080450 P.A.: 08.04.50.20.00 TERMOGRAPHS: 5138377-5195545 VENTILATION: 85 CBM FREIGHT PREPAID,mangoes,Fruit,USA,Colombia,USA/EU,2020-02
18357,2020-02-12,SUDUB0365A4LQNGU,001N,Regular Bill,SUDU,9251638.0,OLIVIA MAERSK,2020-02-11,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23506,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,5544 BOXES WITH FRESH MANGOES 5544 CAJAS CON MANGOFRESCO H.S. CODE: 080450 P.A.: 08.04.50.20.00 TERMOGRAPHS: GJMQN01AZ0 - GJMQN01CV0 VENTILATION: 85 CBM FREIGHT PREPAID,mangoes,Fruit,USA,Colombia,USA/EU,2020-02
18358,2020-02-05,SUDUB0365A4KO9AC,952N,Regular Bill,SUDU,9362401.0,SPIRIT OF SHANGHAI,2020-02-04,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23506,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,5544 BOXES WITH FRESH MANGOES 5544 CAJAS CON MANGOS FRESCOS H.S. CODE: 080450 P.A.: 08.04.50.20.00 TERMOGRAPHS: GJHQN00DR0- GJMQN019K0 VENTILATION: 85CBM FREIGHT PREPAID,mangoes,Fruit,USA,Colombia,USA/EU,2020-02
18359,2020-02-05,SUDUB0365A4KOD4S,952N,Regular Bill,SUDU,9362401.0,SPIRIT OF SHANGHAI,2020-02-04,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23506,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,5544 BOXES WITH FRESH MANGOES 5544 CAJAS CON MANGOS FRESCOS H.S. CODE: 080450 P.A.: 08.04.50.20.00 TERMOGRAPHS: GJMQN01850- GJGQN07190 VENTILATION: 85CBM FREIGHT PREPAID,mangoes,Fruit,USA,Colombia,USA/EU,2020-02
18360,2020-01-30,SUDUB0365A4K07SB,951N,Regular Bill,SUDU,9348156.0,MAERSK INVERNESS,2020-01-29,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23506,CAMPOSOL S.A.,"AV. EL DERBY 250, PISO 4 SANTIAGO DE SURCO- LIMA - PERU URB. EL DERBY DE MO PE",CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,FRESH MANGOES MANGOS FRESCO TERMOGRAPHS: HS CODE: 080450 PA: 08.04.50.20.00 VENTILATION: 85CBM + TELEFONO: 511-634-7100,fresh mangoes,Fruit,USA,Colombia,USA/EU,2020-01
18361,2020-01-30,SUDUB0365A4K0C3Y,951N,Regular Bill,SUDU,9348156.0,MAERSK INVERNESS,2020-01-29,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"1,822 BOX",16810,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,1872 BOXES WITH FRESH GRAPES 1872 CAJAS CON UVASFRESCAS HS CODE: 080610 PA: 08.06.10.00.00 TERMOGRAPHS: 5138394- 5138480 VENTILATION: CLOSED COLD TREATMENT,grapes,Fruit,USA,Colombia,USA/EU,2020-01
18362,2020-01-30,SUDUB0365A4K0EXY,951N,Regular Bill,SUDU,9348156.0,MAERSK INVERNESS,2020-01-29,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23514,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,5544 BOXES WITH FRESH MANGOES 5544 CAJAS CON MANGOS FRESCOS H.S. CODE: 080450 P.A.: 08.04.50.20.00 TERMOGRAPHS: GGSQN04A60 - GGSQN04400 VENTILATION: 85 CBM FREIGHT PREPAID,mangoes,Fruit,USA,Colombia,USA/EU,2020-01
18363,2020-01-30,SUDUB0365A4K0GAU,951N,Regular Bill,SUDU,9348156.0,MAERSK INVERNESS,2020-01-29,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23506,CAMPOSOL S.A.,"AV. EL DERBY 250, PISO 4 SANTIAGO DE SURCO- LIMA - PERU URB. EL DERBY DE MO PE",CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,FRESH MANGOES MANGOS FRESCO TERMOGRAPHS: HS CODE: 080450 PA: 08.04.50.20.00 VENTILATION: 85CBM + TELEFONO: 511-634-7100,fresh mangoes,Fruit,USA,Colombia,USA/EU,2020-01
18364,2020-01-30,SUDUB0365A4K0GSK,951N,Regular Bill,SUDU,9348156.0,MAERSK INVERNESS,2020-01-29,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"1,783 BOX",16283,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,1783 BOXES WITH FRESH GRAPES 1783 CAJAS CON UVASFRESCAS HS CODE: 080610 PA: 08.06.10.00.00 TERMOGRAPHS: 5116285- 5138329 VENTILATION: CLOSED COLD TREATMENT,grapes,Fruit,USA,Colombia,USA/EU,2020-01
18365,2020-01-30,SUDUB0365A4K0JKF,951N,Regular Bill,SUDU,9348156.0,MAERSK INVERNESS,2020-01-29,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23506,CAMPOSOL S.A.,"AV. EL DERBY 250, PISO 4 SANTIAGO DE SURCO- LIMA - PERU URB. EL DERBY DE MO PE",CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,FRESH MANGOES MANGOS FRESCO TERMOGRAPHS: HS CODE: 080450 PA: 08.04.50.20.00 VENTILATION: 85CBM + TELEFONO: 511-634-7100,fresh mangoes,Fruit,USA,Colombia,USA/EU,2020-01
18366,2020-01-30,SUDUB0365A4K0SE4,951N,Regular Bill,SUDU,9348156.0,MAERSK INVERNESS,2020-01-29,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,544 BOX",23506,CAMPOSOL S.A.,"AV. EL DERBY 250, PISO 4 SANTIAGO DE SURCO- LIMA - PERU URB. EL DERBY DE MO PE",CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,FRESH MANGOES MANGOS FRESCO TERMOGRAPHS: HS CODE: 080450 PA: 08.04.50.20.00 VENTILATION: 85CBM + TELEFONO: 511-634-7100,fresh mangoes,Fruit,USA,Colombia,USA/EU,2020-01
18367,2020-01-22,SUDUB0365A4J52VU,950N,Regular Bill,SUDU,9391660.0,SPIRIT OF HAMBURG,2020-01-21,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"5,040 BOX",21420,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,5040 BOXES WITH FRESH MANGOES 5040 CAJAS CON MANGOS FRESCOS H.S. CODE: 080450 P.A.: 08.04.50.20.00 TERMOGRAPHS: 5191097- 5293943 VENTILATION: 85 CBM FREIGHT PREPAID,mangoes,Fruit,USA,Colombia,USA/EU,2020-01
18368,2020-01-22,SUDUB0365A4J53UG,950N,Regular Bill,SUDU,9391660.0,SPIRIT OF HAMBURG,2020-01-21,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"1,833 BOX",16579,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,1833 BOXES WITH FRESH GRAPES 1833 CAJAS CON UVASFRESCAS HS CODE: 080610 PA: 08.06.10.00.00 TERMOGRAPHS: 5191133- 5295727 VENTILATION: CLOSED COLD TREATMENT,grapes,Fruit,USA,Colombia,USA/EU,2020-01
18369,2020-01-22,SUDUB0365A4J5BMY,950N,Regular Bill,SUDU,9391660.0,SPIRIT OF HAMBURG,2020-01-21,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"1,768 BOX",16194,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,1768 BOXES WITH FRESH GRAPES 1768 CAJAS CON UVASFRESCAS HS CODE: 080610 PA: 08.06.10.00.00 TERMOGRAPHS: 5295649- 5295662 VENTILATION: CLOSED COLD TREATMENT,grapes,Fruit,USA,Colombia,USA/EU,2020-01
18370,2020-01-22,SUDUB0365A4J5BY2,950N,Regular Bill,SUDU,9391660.0,SPIRIT OF HAMBURG,2020-01-21,"PHILADELPHIA, PENNSYLVANIA",PAITA PERU,PAITA PE,"1,872 BOX",16810,CAMPOSOL S.A.,RUC: 20340584237 URB. EL DERBY DE MONTERRICO P PE,CAMPOSOL FRESH USA,5555 ANGLERS AVENUE - 33312 FORT LAUDERDALE EEUU USA FORT LAUDERDALE EEU FL 33309 US,1872 BOXES WITH FRESH GRAPES 1872 CAJAS CON UVASFRESCAS HS CODE: 080610 PA: 08.06.10.00.00 TERMOGRAPHS: 5191080- 5296315 VENTILATION: CLOSED COLD TREATMENT,grapes,Fruit,USA,Colombia,USA/EU,2020-01
